2025-04-13 12:13:50,922 - Training data: 17495 rows
2025-04-13 12:13:57,396 - Training PPO on EURUSD at 2025-04-13 12:13:57.386858+05:30
2025-04-13 12:40:38,346 - Rollout 284672: ep_rew_mean = -0.0029, actions = {0: 2036, 1: 7, 2: 5}, action_pct = {0: 99.4140625, 1: 0.341796875, 2: 0.244140625}
2025-04-13 12:40:58,090 - Rollout 286720: ep_rew_mean = 0.0082, actions = {0: 2042, 1: 5, 2: 1}, action_pct = {0: 99.70703125, 1: 0.244140625, 2: 0.048828125}
2025-04-13 12:41:17,091 - Rollout 288768: ep_rew_mean = 0.0023, actions = {0: 2032, 1: 15, 2: 1}, action_pct = {0: 99.21875, 1: 0.732421875, 2: 0.048828125}
2025-04-13 12:41:35,945 - Rollout 290816: ep_rew_mean = 0.0011, actions = {0: 2038, 1: 8, 2: 2}, action_pct = {0: 99.51171875, 1: 0.390625, 2: 0.09765625}
2025-04-13 12:41:55,059 - Rollout 292864: ep_rew_mean = 0.0101, actions = {0: 2036, 1: 10, 2: 2}, action_pct = {0: 99.4140625, 1: 0.48828125, 2: 0.09765625}
2025-04-13 12:42:07,923 - Rollout 294912: ep_rew_mean = 0.0054, actions = {0: 2046, 1: 2, 2: 0}, action_pct = {0: 99.90234375, 1: 0.09765625, 2: 0.0}
2025-04-13 12:42:18,428 - Rollout 296960: ep_rew_mean = 0.0079, actions = {0: 2044, 1: 2, 2: 2}, action_pct = {0: 99.8046875, 1: 0.09765625, 2: 0.09765625}
2025-04-13 12:42:28,853 - Rollout 299008: ep_rew_mean = 0.0616, actions = {0: 2042, 1: 5, 2: 1}, action_pct = {0: 99.70703125, 1: 0.244140625, 2: 0.048828125}
2025-04-13 12:42:38,474 - Rollout 301056: ep_rew_mean = 0.0193, actions = {0: 2046, 1: 1, 2: 1}, action_pct = {0: 99.90234375, 1: 0.048828125, 2: 0.048828125}
2025-04-13 12:42:45,981 - Rollout 303104: ep_rew_mean = 0.0348, actions = {0: 2045, 1: 2, 2: 1}, action_pct = {0: 99.853515625, 1: 0.09765625, 2: 0.048828125}
2025-04-13 12:43:03,267 - Rollout 305152: ep_rew_mean = 0.0323, actions = {0: 2046, 1: 1, 2: 1}, action_pct = {0: 99.90234375, 1: 0.048828125, 2: 0.048828125}
2025-04-13 12:43:20,291 - Rollout 307200: ep_rew_mean = 0.0510, actions = {0: 2048, 1: 0, 2: 0}, action_pct = {0: 100.0, 1: 0.0, 2: 0.0}
2025-04-13 12:43:36,358 - Rollout 309248: ep_rew_mean = 0.0007, actions = {0: 2048, 1: 0, 2: 0}, action_pct = {0: 100.0, 1: 0.0, 2: 0.0}
2025-04-13 12:43:51,240 - Rollout 311296: ep_rew_mean = 0.0302, actions = {0: 2048, 1: 0, 2: 0}, action_pct = {0: 100.0, 1: 0.0, 2: 0.0}
2025-04-13 12:44:08,129 - Rollout 313344: ep_rew_mean = 0.0044, actions = {0: 2048, 1: 0, 2: 0}, action_pct = {0: 100.0, 1: 0.0, 2: 0.0}
2025-04-13 12:44:33,248 - Rollout 315392: ep_rew_mean = 0.0013, actions = {0: 2046, 1: 2, 2: 0}, action_pct = {0: 99.90234375, 1: 0.09765625, 2: 0.0}
2025-04-13 12:44:56,308 - Rollout 317440: ep_rew_mean = 0.0128, actions = {0: 2038, 1: 10, 2: 0}, action_pct = {0: 99.51171875, 1: 0.48828125, 2: 0.0}
2025-04-13 12:45:20,031 - Rollout 319488: ep_rew_mean = 0.0042, actions = {0: 2047, 1: 1, 2: 0}, action_pct = {0: 99.951171875, 1: 0.048828125, 2: 0.0}
2025-04-13 12:45:46,706 - Rollout 321536: ep_rew_mean = 0.0373, actions = {0: 2042, 1: 3, 2: 3}, action_pct = {0: 99.70703125, 1: 0.146484375, 2: 0.146484375}
2025-04-13 12:45:53,463 - Rollout 323584: ep_rew_mean = 0.0240, actions = {0: 2048, 1: 0, 2: 0}, action_pct = {0: 100.0, 1: 0.0, 2: 0.0}
2025-04-13 12:45:59,356 - Rollout 325632: ep_rew_mean = 0.0045, actions = {0: 2034, 1: 9, 2: 5}, action_pct = {0: 99.31640625, 1: 0.439453125, 2: 0.244140625}
2025-04-13 12:46:05,013 - Rollout 327680: ep_rew_mean = 0.0070, actions = {0: 2034, 1: 8, 2: 6}, action_pct = {0: 99.31640625, 1: 0.390625, 2: 0.29296875}
2025-04-13 12:46:10,668 - Rollout 329728: ep_rew_mean = 0.0148, actions = {0: 2048, 1: 0, 2: 0}, action_pct = {0: 100.0, 1: 0.0, 2: 0.0}
2025-04-13 12:46:16,591 - Rollout 331776: ep_rew_mean = 0.0009, actions = {0: 2040, 1: 6, 2: 2}, action_pct = {0: 99.609375, 1: 0.29296875, 2: 0.09765625}
2025-04-13 12:46:22,168 - Rollout 333824: ep_rew_mean = 0.0088, actions = {0: 2038, 1: 5, 2: 5}, action_pct = {0: 99.51171875, 1: 0.244140625, 2: 0.244140625}
2025-04-13 12:46:27,981 - Rollout 335872: ep_rew_mean = 0.0040, actions = {0: 2036, 1: 9, 2: 3}, action_pct = {0: 99.4140625, 1: 0.439453125, 2: 0.146484375}
2025-04-13 12:46:33,429 - Rollout 337920: ep_rew_mean = 0.0378, actions = {0: 2045, 1: 2, 2: 1}, action_pct = {0: 99.853515625, 1: 0.09765625, 2: 0.048828125}
2025-04-13 12:46:39,227 - Rollout 339968: ep_rew_mean = 0.0575, actions = {0: 2046, 1: 2, 2: 0}, action_pct = {0: 99.90234375, 1: 0.09765625, 2: 0.0}
2025-04-13 12:46:44,827 - Rollout 342016: ep_rew_mean = 0.0214, actions = {0: 2034, 1: 13, 2: 1}, action_pct = {0: 99.31640625, 1: 0.634765625, 2: 0.048828125}
2025-04-13 12:46:50,483 - Rollout 344064: ep_rew_mean = 0.0000, actions = {0: 2048, 1: 0, 2: 0}, action_pct = {0: 100.0, 1: 0.0, 2: 0.0}
2025-04-13 12:46:56,202 - Rollout 346112: ep_rew_mean = 0.0043, actions = {0: 2024, 1: 21, 2: 3}, action_pct = {0: 98.828125, 1: 1.025390625, 2: 0.146484375}
2025-04-13 12:47:01,862 - Rollout 348160: ep_rew_mean = 0.0072, actions = {0: 2034, 1: 12, 2: 2}, action_pct = {0: 99.31640625, 1: 0.5859375, 2: 0.09765625}
2025-04-13 12:47:07,595 - Rollout 350208: ep_rew_mean = 0.0020, actions = {0: 2038, 1: 8, 2: 2}, action_pct = {0: 99.51171875, 1: 0.390625, 2: 0.09765625}
2025-04-13 12:47:13,412 - Rollout 352256: ep_rew_mean = 0.0068, actions = {0: 2022, 1: 26, 2: 0}, action_pct = {0: 98.73046875, 1: 1.26953125, 2: 0.0}
2025-04-13 12:47:18,884 - Rollout 354304: ep_rew_mean = -0.0020, actions = {0: 2031, 1: 17, 2: 0}, action_pct = {0: 99.169921875, 1: 0.830078125, 2: 0.0}
2025-04-13 12:47:24,449 - Rollout 356352: ep_rew_mean = 0.0171, actions = {0: 2028, 1: 19, 2: 1}, action_pct = {0: 99.0234375, 1: 0.927734375, 2: 0.048828125}
2025-04-13 12:47:30,189 - Rollout 358400: ep_rew_mean = 0.0039, actions = {0: 2014, 1: 32, 2: 2}, action_pct = {0: 98.33984375, 1: 1.5625, 2: 0.09765625}
2025-04-13 12:47:35,840 - Rollout 360448: ep_rew_mean = 0.0005, actions = {0: 1994, 1: 48, 2: 6}, action_pct = {0: 97.36328125, 1: 2.34375, 2: 0.29296875}
2025-04-13 12:47:41,502 - Rollout 362496: ep_rew_mean = 0.0025, actions = {0: 2003, 1: 42, 2: 3}, action_pct = {0: 97.802734375, 1: 2.05078125, 2: 0.146484375}
2025-04-13 12:47:47,855 - Rollout 364544: ep_rew_mean = 0.0039, actions = {0: 2015, 1: 32, 2: 1}, action_pct = {0: 98.388671875, 1: 1.5625, 2: 0.048828125}
2025-04-13 12:47:53,613 - Rollout 366592: ep_rew_mean = 0.0030, actions = {0: 2028, 1: 20, 2: 0}, action_pct = {0: 99.0234375, 1: 0.9765625, 2: 0.0}
2025-04-13 12:47:59,490 - Rollout 368640: ep_rew_mean = 0.0034, actions = {0: 1928, 1: 117, 2: 3}, action_pct = {0: 94.140625, 1: 5.712890625, 2: 0.146484375}
2025-04-13 12:48:05,403 - Rollout 370688: ep_rew_mean = -0.0003, actions = {0: 2004, 1: 44, 2: 0}, action_pct = {0: 97.8515625, 1: 2.1484375, 2: 0.0}
2025-04-13 12:48:11,289 - Rollout 372736: ep_rew_mean = 0.0013, actions = {0: 1997, 1: 49, 2: 2}, action_pct = {0: 97.509765625, 1: 2.392578125, 2: 0.09765625}
2025-04-13 12:48:17,032 - Rollout 374784: ep_rew_mean = 0.0035, actions = {0: 1982, 1: 60, 2: 6}, action_pct = {0: 96.77734375, 1: 2.9296875, 2: 0.29296875}
2025-04-13 12:48:22,670 - Rollout 376832: ep_rew_mean = 0.0010, actions = {0: 1891, 1: 153, 2: 4}, action_pct = {0: 92.333984375, 1: 7.470703125, 2: 0.1953125}
2025-04-13 12:48:28,272 - Rollout 378880: ep_rew_mean = -0.0006, actions = {0: 2003, 1: 41, 2: 4}, action_pct = {0: 97.802734375, 1: 2.001953125, 2: 0.1953125}
2025-04-13 12:48:33,824 - Rollout 380928: ep_rew_mean = 0.0018, actions = {0: 1906, 1: 129, 2: 13}, action_pct = {0: 93.06640625, 1: 6.298828125, 2: 0.634765625}
2025-04-13 12:48:40,112 - Rollout 382976: ep_rew_mean = 0.0028, actions = {0: 2004, 1: 41, 2: 3}, action_pct = {0: 97.8515625, 1: 2.001953125, 2: 0.146484375}
2025-04-13 12:48:45,868 - Rollout 385024: ep_rew_mean = 0.0026, actions = {0: 2010, 1: 34, 2: 4}, action_pct = {0: 98.14453125, 1: 1.66015625, 2: 0.1953125}
2025-04-13 12:48:51,857 - Rollout 387072: ep_rew_mean = 0.0024, actions = {0: 1812, 1: 216, 2: 20}, action_pct = {0: 88.4765625, 1: 10.546875, 2: 0.9765625}
2025-04-13 12:48:57,223 - Rollout 389120: ep_rew_mean = -0.0062, actions = {0: 2029, 1: 15, 2: 4}, action_pct = {0: 99.072265625, 1: 0.732421875, 2: 0.1953125}
2025-04-13 12:49:02,896 - Rollout 391168: ep_rew_mean = 0.0262, actions = {0: 2028, 1: 15, 2: 5}, action_pct = {0: 99.0234375, 1: 0.732421875, 2: 0.244140625}
2025-04-13 12:49:08,721 - Rollout 393216: ep_rew_mean = 0.0030, actions = {0: 2010, 1: 31, 2: 7}, action_pct = {0: 98.14453125, 1: 1.513671875, 2: 0.341796875}
2025-04-13 12:49:14,400 - Rollout 395264: ep_rew_mean = 0.0014, actions = {0: 1988, 1: 58, 2: 2}, action_pct = {0: 97.0703125, 1: 2.83203125, 2: 0.09765625}
2025-04-13 12:49:20,173 - Rollout 397312: ep_rew_mean = 0.0029, actions = {0: 2020, 1: 27, 2: 1}, action_pct = {0: 98.6328125, 1: 1.318359375, 2: 0.048828125}
2025-04-13 12:49:25,956 - Rollout 399360: ep_rew_mean = 0.0058, actions = {0: 2024, 1: 23, 2: 1}, action_pct = {0: 98.828125, 1: 1.123046875, 2: 0.048828125}
2025-04-13 12:49:31,714 - Rollout 401408: ep_rew_mean = 0.0022, actions = {0: 2044, 1: 3, 2: 1}, action_pct = {0: 99.8046875, 1: 0.146484375, 2: 0.048828125}
2025-04-13 12:49:37,216 - Rollout 403456: ep_rew_mean = 0.0007, actions = {0: 1605, 1: 409, 2: 34}, action_pct = {0: 78.369140625, 1: 19.970703125, 2: 1.66015625}
2025-04-13 12:49:42,924 - Rollout 405504: ep_rew_mean = -0.0005, actions = {0: 1623, 1: 393, 2: 32}, action_pct = {0: 79.248046875, 1: 19.189453125, 2: 1.5625}
2025-04-13 12:49:49,187 - Rollout 407552: ep_rew_mean = 0.0001, actions = {0: 1945, 1: 96, 2: 7}, action_pct = {0: 94.970703125, 1: 4.6875, 2: 0.341796875}
2025-04-13 12:49:55,300 - Rollout 409600: ep_rew_mean = 0.0015, actions = {0: 1750, 1: 284, 2: 14}, action_pct = {0: 85.44921875, 1: 13.8671875, 2: 0.68359375}
2025-04-13 12:50:00,956 - Rollout 411648: ep_rew_mean = 0.0004, actions = {0: 1650, 1: 366, 2: 32}, action_pct = {0: 80.56640625, 1: 17.87109375, 2: 1.5625}
2025-04-13 12:50:06,787 - Rollout 413696: ep_rew_mean = 0.0011, actions = {0: 1974, 1: 68, 2: 6}, action_pct = {0: 96.38671875, 1: 3.3203125, 2: 0.29296875}
2025-04-13 12:50:12,150 - Rollout 415744: ep_rew_mean = 0.0006, actions = {0: 1828, 1: 203, 2: 17}, action_pct = {0: 89.2578125, 1: 9.912109375, 2: 0.830078125}
2025-04-13 12:50:17,693 - Rollout 417792: ep_rew_mean = 0.0003, actions = {0: 1956, 1: 84, 2: 8}, action_pct = {0: 95.5078125, 1: 4.1015625, 2: 0.390625}
2025-04-13 12:50:23,347 - Rollout 419840: ep_rew_mean = -0.0062, actions = {0: 1980, 1: 65, 2: 3}, action_pct = {0: 96.6796875, 1: 3.173828125, 2: 0.146484375}
2025-04-13 12:50:28,885 - Rollout 421888: ep_rew_mean = 0.0021, actions = {0: 1894, 1: 141, 2: 13}, action_pct = {0: 92.48046875, 1: 6.884765625, 2: 0.634765625}
2025-04-13 12:50:34,390 - Rollout 423936: ep_rew_mean = -0.0002, actions = {0: 1802, 1: 232, 2: 14}, action_pct = {0: 87.98828125, 1: 11.328125, 2: 0.68359375}
2025-04-13 12:50:40,237 - Rollout 425984: ep_rew_mean = 0.0035, actions = {0: 1982, 1: 59, 2: 7}, action_pct = {0: 96.77734375, 1: 2.880859375, 2: 0.341796875}
2025-04-13 12:50:45,645 - Rollout 428032: ep_rew_mean = -0.0000, actions = {0: 1960, 1: 76, 2: 12}, action_pct = {0: 95.703125, 1: 3.7109375, 2: 0.5859375}
2025-04-13 12:50:51,486 - Rollout 430080: ep_rew_mean = 0.0020, actions = {0: 2006, 1: 37, 2: 5}, action_pct = {0: 97.94921875, 1: 1.806640625, 2: 0.244140625}
2025-04-13 12:50:57,097 - Rollout 432128: ep_rew_mean = 0.0070, actions = {0: 1930, 1: 109, 2: 9}, action_pct = {0: 94.23828125, 1: 5.322265625, 2: 0.439453125}
2025-04-13 12:51:02,914 - Rollout 434176: ep_rew_mean = -0.0004, actions = {0: 1860, 1: 170, 2: 18}, action_pct = {0: 90.8203125, 1: 8.30078125, 2: 0.87890625}
2025-04-13 12:51:08,342 - Rollout 436224: ep_rew_mean = 0.0042, actions = {0: 2023, 1: 22, 2: 3}, action_pct = {0: 98.779296875, 1: 1.07421875, 2: 0.146484375}
2025-04-13 12:51:14,074 - Rollout 438272: ep_rew_mean = 0.0037, actions = {0: 1988, 1: 55, 2: 5}, action_pct = {0: 97.0703125, 1: 2.685546875, 2: 0.244140625}
2025-04-13 12:51:19,709 - Rollout 440320: ep_rew_mean = 0.0015, actions = {0: 1948, 1: 97, 2: 3}, action_pct = {0: 95.1171875, 1: 4.736328125, 2: 0.146484375}
2025-04-13 12:51:25,553 - Rollout 442368: ep_rew_mean = -0.0002, actions = {0: 2038, 1: 10, 2: 0}, action_pct = {0: 99.51171875, 1: 0.48828125, 2: 0.0}
2025-04-13 12:51:31,099 - Rollout 444416: ep_rew_mean = 0.0031, actions = {0: 1922, 1: 114, 2: 12}, action_pct = {0: 93.84765625, 1: 5.56640625, 2: 0.5859375}
2025-04-13 12:51:36,642 - Rollout 446464: ep_rew_mean = 0.0056, actions = {0: 2022, 1: 23, 2: 3}, action_pct = {0: 98.73046875, 1: 1.123046875, 2: 0.146484375}
2025-04-13 12:51:42,010 - Rollout 448512: ep_rew_mean = 0.0045, actions = {0: 2038, 1: 9, 2: 1}, action_pct = {0: 99.51171875, 1: 0.439453125, 2: 0.048828125}
2025-04-13 12:51:47,660 - Rollout 450560: ep_rew_mean = 0.0038, actions = {0: 1970, 1: 70, 2: 8}, action_pct = {0: 96.19140625, 1: 3.41796875, 2: 0.390625}
2025-04-13 12:51:53,109 - Rollout 452608: ep_rew_mean = -0.0021, actions = {0: 2040, 1: 6, 2: 2}, action_pct = {0: 99.609375, 1: 0.29296875, 2: 0.09765625}
2025-04-13 12:51:58,750 - Rollout 454656: ep_rew_mean = 0.0046, actions = {0: 2031, 1: 17, 2: 0}, action_pct = {0: 99.169921875, 1: 0.830078125, 2: 0.0}
2025-04-13 12:52:04,513 - Rollout 456704: ep_rew_mean = 0.0012, actions = {0: 2022, 1: 21, 2: 5}, action_pct = {0: 98.73046875, 1: 1.025390625, 2: 0.244140625}
2025-04-13 12:52:10,403 - Rollout 458752: ep_rew_mean = 0.0002, actions = {0: 1982, 1: 60, 2: 6}, action_pct = {0: 96.77734375, 1: 2.9296875, 2: 0.29296875}
2025-04-13 12:52:16,188 - Rollout 460800: ep_rew_mean = 0.0049, actions = {0: 2038, 1: 10, 2: 0}, action_pct = {0: 99.51171875, 1: 0.48828125, 2: 0.0}
2025-04-13 12:52:21,821 - Rollout 462848: ep_rew_mean = 0.0010, actions = {0: 2034, 1: 13, 2: 1}, action_pct = {0: 99.31640625, 1: 0.634765625, 2: 0.048828125}
2025-04-13 12:52:27,341 - Rollout 464896: ep_rew_mean = 0.0075, actions = {0: 2044, 1: 4, 2: 0}, action_pct = {0: 99.8046875, 1: 0.1953125, 2: 0.0}
2025-04-13 12:52:32,819 - Rollout 466944: ep_rew_mean = 0.0010, actions = {0: 2043, 1: 4, 2: 1}, action_pct = {0: 99.755859375, 1: 0.1953125, 2: 0.048828125}
2025-04-13 12:52:38,406 - Rollout 468992: ep_rew_mean = 0.0006, actions = {0: 1893, 1: 153, 2: 2}, action_pct = {0: 92.431640625, 1: 7.470703125, 2: 0.09765625}
2025-04-13 12:52:43,789 - Rollout 471040: ep_rew_mean = 0.0065, actions = {0: 2027, 1: 17, 2: 4}, action_pct = {0: 98.974609375, 1: 0.830078125, 2: 0.1953125}
2025-04-13 12:52:49,173 - Rollout 473088: ep_rew_mean = 0.0026, actions = {0: 2012, 1: 34, 2: 2}, action_pct = {0: 98.2421875, 1: 1.66015625, 2: 0.09765625}
2025-04-13 12:52:54,594 - Rollout 475136: ep_rew_mean = 0.0013, actions = {0: 1930, 1: 116, 2: 2}, action_pct = {0: 94.23828125, 1: 5.6640625, 2: 0.09765625}
2025-04-13 12:53:00,201 - Rollout 477184: ep_rew_mean = -0.0011, actions = {0: 2032, 1: 15, 2: 1}, action_pct = {0: 99.21875, 1: 0.732421875, 2: 0.048828125}
2025-04-13 12:53:05,843 - Rollout 479232: ep_rew_mean = -0.0004, actions = {0: 1514, 1: 525, 2: 9}, action_pct = {0: 73.92578125, 1: 25.634765625, 2: 0.439453125}
2025-04-13 12:53:11,411 - Rollout 481280: ep_rew_mean = 0.0003, actions = {0: 1791, 1: 255, 2: 2}, action_pct = {0: 87.451171875, 1: 12.451171875, 2: 0.09765625}
2025-04-13 12:53:16,739 - Rollout 483328: ep_rew_mean = 0.0003, actions = {0: 1867, 1: 175, 2: 6}, action_pct = {0: 91.162109375, 1: 8.544921875, 2: 0.29296875}
2025-04-13 12:53:22,479 - Rollout 485376: ep_rew_mean = 0.0003, actions = {0: 1215, 1: 812, 2: 21}, action_pct = {0: 59.326171875, 1: 39.6484375, 2: 1.025390625}
2025-04-13 12:53:27,852 - Rollout 487424: ep_rew_mean = -0.0110, actions = {0: 1754, 1: 282, 2: 12}, action_pct = {0: 85.64453125, 1: 13.76953125, 2: 0.5859375}
2025-04-13 12:53:33,361 - Rollout 489472: ep_rew_mean = 0.0008, actions = {0: 1722, 1: 318, 2: 8}, action_pct = {0: 84.08203125, 1: 15.52734375, 2: 0.390625}
2025-04-13 12:53:39,000 - Rollout 491520: ep_rew_mean = 0.0010, actions = {0: 1616, 1: 424, 2: 8}, action_pct = {0: 78.90625, 1: 20.703125, 2: 0.390625}
2025-04-13 12:53:44,828 - Rollout 493568: ep_rew_mean = -0.0078, actions = {0: 1990, 1: 52, 2: 6}, action_pct = {0: 97.16796875, 1: 2.5390625, 2: 0.29296875}
2025-04-13 12:53:50,400 - Rollout 495616: ep_rew_mean = 0.0025, actions = {0: 1910, 1: 129, 2: 9}, action_pct = {0: 93.26171875, 1: 6.298828125, 2: 0.439453125}
2025-04-13 12:53:55,973 - Rollout 497664: ep_rew_mean = 0.0026, actions = {0: 1843, 1: 194, 2: 11}, action_pct = {0: 89.990234375, 1: 9.47265625, 2: 0.537109375}
2025-04-13 12:54:01,764 - Rollout 499712: ep_rew_mean = -0.0012, actions = {0: 1905, 1: 134, 2: 9}, action_pct = {0: 93.017578125, 1: 6.54296875, 2: 0.439453125}
2025-04-13 12:54:07,358 - Rollout 501760: ep_rew_mean = 0.0036, actions = {0: 1940, 1: 102, 2: 6}, action_pct = {0: 94.7265625, 1: 4.98046875, 2: 0.29296875}
2025-04-13 12:54:09,335 - Training complete. Model saved to models/saved_models/ppo_EURUSD_2025/ppo_EURUSD_2025.zip
